skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
budgetary,1,0.516,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19221932,0.19221932,0.18143588,0.12795004,0.010783434,3-Dec,WEF06,WEF_FutureOfJobs_2023,-0.11533159017562866
design decentralized applications,1,0.686,2-Dec,Legacy Web Development,Decline,-0.4,0.28902054,0.28902054,0.28297007,0.26160565,0.0060504675,WEF04,ONET03,Expert_consensus,-0.11560821533203125
design smart contracts,1,0.672,2-Dec,Legacy Web Development,Decline,-0.4,0.28914565,0.28914565,0.26266292,0.2411542,0.026482731,3-Dec,ONET03,Expert_consensus,-0.11565825939178467
provide independent assessments,1,0.673,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19280782,0.19280782,0.13451456,0.12854852,0.058293268,MCK02,WEF07,WEF_FutureOfJobs_2023,-0.11568469405174255
prevent serious misconduct,1,0.572,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19300525,0.19300525,0.11953712,0.09850383,0.07346813,WEF07,WEF03,WEF_FutureOfJobs_2023,-0.11580314934253692
support day-to-day operations,1,0.682,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.38806885,0.38806885,0.23866154,0.22692126,0.14940731,1-Dec,ONET02,McKinsey_FutureOfWork_2023,-0.11642065644264221
review outputs for data accuracy,1,0.71,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19492699,0.19492699,0.15862921,0.14128393,0.036297783,WEF02,3-Dec,WEF_FutureOfJobs_2023,-0.11695619523525237
assess financial performance,1,1.0,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19529057,0.19529057,0.14094844,0.11892088,0.05434212,ONET02,WEF06,WEF_FutureOfJobs_2023,-0.11717433929443359
inform,1,0.426,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19551934,0.19551934,0.19212861,0.18767473,0.0033907294,WEF07,MCK02,WEF_FutureOfJobs_2023,-0.11731160581111907
code,3,0.6663333333333333,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39128876,0.39128876,0.33859268,0.24688049,0.05269608,WEF07,MCK01,McKinsey_FutureOfWork_2023,-0.11738662719726561
structure the development process,1,0.833,2-Dec,Legacy Web Development,Decline,-0.4,0.2935347,0.2935347,0.26834643,0.24047734,0.025188267,ONET01,MCK01,Expert_consensus,-0.11741387844085693
deploy products into live environments,1,0.673,2-Dec,Legacy Web Development,Decline,-0.4,0.29421112,0.29421112,0.26499394,0.2028354,0.029217184,WEF04,3-Dec,Expert_consensus,-0.11768444776535035
support individual accountability,1,0.649,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19617802,0.19617802,0.19521703,0.15333879,0.0009609908,WEF07,ONET02,WEF_FutureOfJobs_2023,-0.11770681142807006
support consistent workflows,1,1.0,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39261058,0.39261058,0.2792862,0.26099244,0.113324374,MCK01,1-Dec,McKinsey_FutureOfWork_2023,-0.11778317391872406
maintain customer-facing documentation,1,0.825,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39279366,0.39279366,0.2737004,0.27120078,0.11909327,2-Dec,1-Dec,McKinsey_FutureOfWork_2023,-0.11783809661865234
ensure successful delivery of new features,1,0.957,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39282852,0.39282852,0.19537099,0.15951064,0.19745754,2-Dec,WEF05,McKinsey_FutureOfWork_2023,-0.11784855723381042
build custom tools,1,1.0,2-Dec,Legacy Web Development,Decline,-0.4,0.29487735,0.29487735,0.23977211,0.23289052,0.05510524,MCK01,ONET03,Expert_consensus,-0.11795094013214112
practice version control,1,0.704,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39335608,0.39335608,0.23212981,0.18623343,0.16122627,2-Dec,ONET02,McKinsey_FutureOfWork_2023,-0.11800682544708252
implement best practices in,1,0.604,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39387515,0.39387515,0.2637158,0.25247747,0.13015935,1-Dec,MCK02,McKinsey_FutureOfWork_2023,-0.11816254556179046
qualify as warranted enforcement officer,1,0.569,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19734487,0.19734487,0.1679244,0.13837963,0.029420465,WEF03,ONET02,WEF_FutureOfJobs_2023,-0.11840692162513733
Architect scalable,1,0.662,2-Dec,Legacy Web Development,Decline,-0.4,0.29615214,0.29615214,0.28487775,0.24481481,0.011274397,ONET03,WEF01,Expert_consensus,-0.11846085786819459
investigate incidents using log analysis,1,0.752,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19765517,0.19765517,0.19301197,0.17543508,0.004643202,ONET02,WEF02,WEF_FutureOfJobs_2023,-0.11859310269355773
learn .NET,1,0.584,2-Dec,Legacy Web Development,Decline,-0.4,0.2964886,0.2964886,0.29285523,0.23120612,0.00363338,WEF01,ONET04,Expert_consensus,-0.11859544515609742
perform Quality Assurance,1,0.677,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19777904,0.19777904,0.19554193,0.17284884,0.0022371113,ONET02,MCK02,WEF_FutureOfJobs_2023,-0.1186674267053604
write high-quality code,1,0.712,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.3956259,0.3956259,0.22566083,0.21771,0.16996506,2-Dec,WEF07,McKinsey_FutureOfWork_2023,-0.11868776679039
disciplined,1,0.531,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19784264,0.19784264,0.12520061,0.116886124,0.07264203,ONET02,3-Dec,WEF_FutureOfJobs_2023,-0.11870558559894562
Build,2,0.6615,2-Dec,Legacy Web Development,Decline,-0.4,0.29677922,0.29677922,0.2842869,0.2583196,0.012492329,3-Dec,ONET03,Expert_consensus,-0.11871168613433838
reconcile financial transactions,1,0.988,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.19815351,0.19815351,0.1342638,0.13218127,0.06388971,3-Dec,ONET02,WEF_FutureOfJobs_2023,-0.11889210641384124
develop with C++,1,0.693,2-Dec,Legacy Web Development,Decline,-0.4,0.2978506,0.2978506,0.27248204,0.2670484,0.025368571,ONET04,ONET03,Expert_consensus,-0.11914024353027344
build integrations,1,0.758,2-Dec,Legacy Web Development,Decline,-0.4,0.29820928,0.29820928,0.28888148,0.28045613,0.009327799,3-Dec,ONET03,Expert_consensus,-0.11928371191024781
enforce coding standards,1,1.0,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.39852488,0.39852488,0.2386984,0.20893869,0.15982649,MCK01,2-Dec,McKinsey_FutureOfWork_2023,-0.11955746412277221
manage legacy system migration,1,0.643,2-Dec,Legacy Web Development,Decline,-0.4,0.30021077,0.30021077,0.28509519,0.23582685,0.015115589,ONET02,WEF04,Expert_consensus,-0.1200843095779419
Ensure that faculty,1,0.663,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20100872,0.20100872,0.17831244,0.15812327,0.022696286,ONET02,MCK02,WEF_FutureOfJobs_2023,-0.12060523331165313
maintain innovative solutions,1,1.0,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.40242624,0.40242624,0.277733,0.26939934,0.124693245,2-Dec,MCK02,McKinsey_FutureOfWork_2023,-0.12072787284851073
implement code,1,0.701,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.4035981,0.4035981,0.29459655,0.20630425,0.10900155,WEF07,2-Dec,McKinsey_FutureOfWork_2023,-0.12107942998409271
conducting legal,1,0.526,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20219587,0.20219587,0.17947656,0.17082967,0.022719309,MCK02,WEF07,WEF_FutureOfJobs_2023,-0.12131752073764801
ensure compliance with GDPR,1,0.67,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20224726,0.20224726,0.108043045,0.09543422,0.09420422,ONET02,WEF02,WEF_FutureOfJobs_2023,-0.12134835720062255
prints,1,0.421,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20227036,0.20227036,0.15720129,0.1466475,0.04506907,MCK02,WEF01,WEF_FutureOfJobs_2023,-0.12136221528053283
maintain core systems,1,0.671,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.40504175,0.40504175,0.36346647,0.2738043,0.041575283,ONET02,WEF04,McKinsey_FutureOfWork_2023,-0.12151252627372741
develop Board support package,1,0.701,2-Dec,Legacy Web Development,Decline,-0.4,0.3041169,0.3041169,0.28185347,0.24128234,0.022263438,MCK02,3-Dec,Expert_consensus,-0.12164676189422607
build inclusive environment,1,0.643,2-Dec,Legacy Web Development,Decline,-0.4,0.3044308,0.3044308,0.29208958,0.26918578,0.012341231,MCK02,WEF04,Expert_consensus,-0.12177232503890992
ensure all details are captured accurately,1,0.551,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20367475,0.20367475,0.13614564,0.11537135,0.06752911,3-Dec,WEF07,WEF_FutureOfJobs_2023,-0.12220484912395477
perform maintenance on plumbing accessories,1,0.725,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.40778905,0.40778905,0.26865977,0.2207863,0.13912928,MCK01,ONET02,McKinsey_FutureOfWork_2023,-0.12233671545982361
fix problems,1,0.662,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.40884134,0.40884134,0.2180996,0.18020044,0.19074175,ONET02,WEF07,McKinsey_FutureOfWork_2023,-0.12265240252017974
diagnose incidents using log analysis,1,0.749,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20470443,0.20470443,0.20259686,0.17000324,0.0021075755,3-Dec,ONET02,WEF_FutureOfJobs_2023,-0.1228226602077484
ensure reports adhere to privacy standards,1,1.0,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.204755,0.204755,0.16388589,0.16159618,0.040869102,WEF02,WEF03,WEF_FutureOfJobs_2023,-0.12285299599170685
conduct factual research,1,1.0,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2048418,0.2048418,0.18023412,0.16255881,0.024607673,ONET03,MCK02,WEF_FutureOfJobs_2023,-0.12290507555007935
build code,1,0.826,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41116288,0.41116288,0.3237636,0.2548246,0.087399274,2-Dec,WEF07,McKinsey_FutureOfWork_2023,-0.12334886491298674
support Member States in data use,1,0.664,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2068622,0.2068622,0.17551155,0.15769756,0.031350642,ONET02,WEF02,WEF_FutureOfJobs_2023,-0.12411731779575347
oversee adherence to master test plan,1,1.0,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20691608,0.20691608,0.1625527,0.115439475,0.04436338,3-Dec,MCK01,WEF_FutureOfJobs_2023,-0.12414964735507965
respond to demands for work,1,0.814,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2069281,0.2069281,0.18865024,0.14879528,0.018277869,3-Dec,ONET03,WEF_FutureOfJobs_2023,-0.12415686249732971
Maintain services,1,0.651,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41400155,0.41400155,0.33378154,0.26296186,0.080220014,ONET02,WEF04,McKinsey_FutureOfWork_2023,-0.12420046627521514
detail infrastructure design,1,0.71,2-Dec,Legacy Web Development,Decline,-0.4,0.31101313,0.31101313,0.29525927,0.26769385,0.015753865,ONET03,MCK02,Expert_consensus,-0.1244052529335022
design Board support package,1,0.7,2-Dec,Legacy Web Development,Decline,-0.4,0.31114292,0.31114292,0.25715423,0.250783,0.053988695,3-Dec,ONET03,Expert_consensus,-0.12445716857910157
design scalable solutions,1,0.748,2-Dec,Legacy Web Development,Decline,-0.4,0.31169173,0.31169173,0.23348664,0.23050205,0.078205094,3-Dec,ONET03,Expert_consensus,-0.12467669248580933
execute merchandise plan,1,0.675,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20785873,0.20785873,0.1469851,0.13685285,0.060873628,3-Dec,WEF07,WEF_FutureOfJobs_2023,-0.12471523582935333
maintain Standard Operating Procedures,1,0.797,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41632128,0.41632128,0.35002667,0.27824244,0.06629461,1-Dec,MCK01,McKinsey_FutureOfWork_2023,-0.12489638328552245
driving all facets of assessment,1,0.522,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20819464,0.20819464,0.15270847,0.14712514,0.055486172,MCK02,WEF07,WEF_FutureOfJobs_2023,-0.12491678595542907
schedule instructors based on availability,1,0.64,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.208384,0.208384,0.14263707,0.14020051,0.06574693,ONET02,3-Dec,WEF_FutureOfJobs_2023,-0.12503040432929993
write product development code,1,0.715,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41689506,0.41689506,0.29951173,0.28869718,0.11738333,2-Dec,MCK01,McKinsey_FutureOfWork_2023,-0.12506851851940154
write code,2,0.846,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41738775,0.41738775,0.31596783,0.2768479,0.101419926,WEF07,MCK01,McKinsey_FutureOfWork_2023,-0.12521632611751557
develop consistent workflows,1,1.0,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.41786507,0.41786507,0.27219674,0.26955175,0.14566833,1-Dec,MCK01,McKinsey_FutureOfWork_2023,-0.12535952031612396
adapt to flexible hours,1,0.629,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.20956191,0.20956191,0.17032725,0.16089271,0.039234668,3-Dec,2-Dec,WEF_FutureOfJobs_2023,-0.12573714852333068
develop smart contracts,1,0.674,2-Dec,Legacy Web Development,Decline,-0.4,0.31504548,0.31504548,0.31153727,0.27491406,0.0035082102,MCK02,3-Dec,Expert_consensus,-0.12601819038391113
take ownership of analyses,1,0.58,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21048422,0.21048422,0.18193223,0.18049316,0.028551996,WEF07,MCK02,WEF_FutureOfJobs_2023,-0.1262905329465866
consistently,1,0.451,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21099013,0.21099013,0.2035583,0.055868074,0.007431835,3-Dec,ONET02,WEF_FutureOfJobs_2023,-0.12659407854080199
ensure integrity of information,1,0.973,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21099637,0.21099637,0.18243589,0.18164831,0.02856049,WEF03,WEF07,WEF_FutureOfJobs_2023,-0.12659782469272612
leverage SQL,1,0.563,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21156803,0.21156803,0.20968346,0.19594343,0.0018845648,ONET02,3-Dec,WEF_FutureOfJobs_2023,-0.12694081664085388
write clean code,1,0.701,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.42316252,0.42316252,0.21721637,0.19912226,0.20594615,MCK01,WEF07,McKinsey_FutureOfWork_2023,-0.12694875597953795
understand coding principles,1,0.575,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.4239322,0.4239322,0.33087587,0.23062208,0.09305632,WEF07,ONET04,McKinsey_FutureOfWork_2023,-0.12717965841293336
code application programs,1,0.69,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.42411935,0.42411935,0.34722003,0.34288758,0.07689932,ONET01,MCK01,McKinsey_FutureOfWork_2023,-0.12723580598831177
approach bug hunting with enthusiasm,1,0.889,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.42450556,0.42450556,0.21715723,0.18424077,0.20734833,2-Dec,WEF07,McKinsey_FutureOfWork_2023,-0.1273516684770584
use Excel,1,0.721,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21226427,0.21226427,0.21198076,0.18945956,0.0002835095,WEF02,ONET03,WEF_FutureOfJobs_2023,-0.1273585617542267
select benefits,1,0.637,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21249086,0.21249086,0.17012545,0.12922823,0.042365402,ONET03,3-Dec,WEF_FutureOfJobs_2023,-0.12749451398849487
understand attendance and punctuality,1,0.674,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2125704,0.2125704,0.077060916,0.06659966,0.13550949,3-Dec,ONET03,WEF_FutureOfJobs_2023,-0.1275422394275665
build foundation models,1,0.674,2-Dec,Legacy Web Development,Decline,-0.4,0.31907055,0.31907055,0.2210137,0.19447203,0.09805685,ONET03,WEF04,Expert_consensus,-0.12762821912765504
prototype using XHTML,1,0.684,2-Dec,Legacy Web Development,Decline,-0.4,0.31938878,0.31938878,0.15555948,0.11237925,0.1638293,ONET03,MCK02,Expert_consensus,-0.12775551080703737
readily accessible,1,0.52,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2129566,0.2129566,0.19425577,0.16880918,0.018700838,ONET03,ONET02,WEF_FutureOfJobs_2023,-0.1277739644050598
support software solutions,1,0.722,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.42636275,0.42636275,0.32527646,0.3208355,0.10108629,ONET02,MCK01,McKinsey_FutureOfWork_2023,-0.1279088258743286
commit to accuracy,1,0.668,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2137121,0.2137121,0.17336121,0.13444431,0.040350884,3-Dec,WEF07,WEF_FutureOfJobs_2023,-0.12822725772857665
diagnose incidents,1,0.668,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21488675,0.21488675,0.17825878,0.16726568,0.036627978,3-Dec,WEF03,WEF_FutureOfJobs_2023,-0.12893205285072326
maintain a solution-focused approach,1,0.681,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43110478,0.43110478,0.26954696,0.2437675,0.16155782,MCK02,WEF07,McKinsey_FutureOfWork_2023,-0.12933143377304077
ensure integrity of cost accounting data,1,0.92,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21560594,0.21560594,0.13575523,0.09292683,0.07985072,ONET02,3-Dec,WEF_FutureOfJobs_2023,-0.12936356663703918
input billings,1,0.615,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21568628,0.21568628,0.11249968,0.11232406,0.1031866,WEF02,WEF07,WEF_FutureOfJobs_2023,-0.1294117659330368
ensure successful design of new features,1,0.681,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43201798,0.43201798,0.26238587,0.2251696,0.1696321,2-Dec,ONET03,McKinsey_FutureOfWork_2023,-0.12960539460182188
prosecutions,1,0.533,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21667284,0.21667284,0.19718838,0.17418933,0.01948446,ONET02,WEF03,WEF_FutureOfJobs_2023,-0.13000370264053343
validate HR data,1,0.701,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21718131,0.21718131,0.11012879,0.10482658,0.10705252,ONET02,MCK01,WEF_FutureOfJobs_2023,-0.13030878603458404
building software using patterns,1,0.485,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43528798,0.43528798,0.3266779,0.3029348,0.10861009,2-Dec,MCK01,McKinsey_FutureOfWork_2023,-0.13058639466762542
manage infrastructure maintenance,1,0.638,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43530643,0.43530643,0.34334433,0.33278775,0.0919621,WEF04,ONET02,McKinsey_FutureOfWork_2023,-0.13059192895889282
execution,1,0.495,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21785542,0.21785542,0.19165428,0.16855453,0.026201144,WEF07,3-Dec,WEF_FutureOfJobs_2023,-0.13071325421333313
Maintain,2,0.6519999999999999,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43583336,0.43583336,0.22860712,0.21393093,0.20722625,ONET02,1-Dec,McKinsey_FutureOfWork_2023,-0.13075000941753387
drive manpower growth,1,0.804,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21829209,0.21829209,0.18195345,0.17994224,0.036338642,WEF01,WEF02,WEF_FutureOfJobs_2023,-0.13097525238990784
digitize,1,0.481,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.2185812,0.2185812,0.1994181,0.16884848,0.019163102,ONET03,WEF07,WEF_FutureOfJobs_2023,-0.13114871978759765
automated deployments.,1,0.58,3-Dec,Routine Maintenance Coding,Decline,-0.3,0.43796992,0.43796992,0.3789467,0.34672278,0.05902323,WEF04,MCK01,McKinsey_FutureOfWork_2023,-0.13139097690582274
take on a vital role in quality assurance process,1,0.6,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.21898617,0.21898617,0.21211718,0.19854727,0.0068689883,ONET02,MCK02,WEF_FutureOfJobs_2023,-0.13139170110225676
authenticate documents related to inventory units,1,0.628,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22018047,0.22018047,0.12380401,0.12049318,0.09637646,ONET02,MCK02,WEF_FutureOfJobs_2023,-0.13210828006267547
develop hardware solutions,1,0.722,2-Dec,Legacy Web Development,Decline,-0.4,0.33107316,0.33107316,0.30397022,0.30136627,0.027102947,ONET03,ONET02,Expert_consensus,-0.13242926597595214
retrieving user data,1,0.55,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22084977,0.22084977,0.15370803,0.14147225,0.06714174,ONET02,ONET03,WEF_FutureOfJobs_2023,-0.13250986039638518
annotate data,1,0.67,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.220975,0.220975,0.19418295,0.14877346,0.02679205,WEF01,3-Dec,WEF_FutureOfJobs_2023,-0.13258499801158904
assemble associated ancillary equipment,1,0.73,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22102393,0.22102393,0.1632409,0.14829274,0.057783037,MCK01,MCK02,WEF_FutureOfJobs_2023,-0.1326143592596054
reporting,1,0.401,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22146657,0.22146657,0.21884276,0.18366134,0.0026238114,3-Dec,ONET02,WEF_FutureOfJobs_2023,-0.13287994265556335
prepare evidence,1,1.0,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22219102,0.22219102,0.15048037,0.11389012,0.071710646,WEF07,MCK02,WEF_FutureOfJobs_2023,-0.13331461250782012
present information,1,0.642,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22251013,0.22251013,0.16234657,0.1582192,0.060163558,MCK02,3-Dec,WEF_FutureOfJobs_2023,-0.13350607752799987
ensure compliance with policies,1,0.761,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22297336,0.22297336,0.2197257,0.17982243,0.0032476634,3-Dec,ONET02,WEF_FutureOfJobs_2023,-0.13378401696681977
drawing appropriate conclusions from the analysis of such data.,1,0.443,1-Dec,Routine Data Entry & Clerical,Decline,-0.6,0.22323306,0.22323306,0.16462784,0.1589698,0.058605224,MCK02,ONET03,WEF_FutureOfJobs_2023,-0.13393983542919158
